sid,int,slope,date,score
123,24.03378458759814,30.66195398638225,2019-05-02,113.97577637775679
123,24.03378458759814,30.66195398638225,2019-04-17,74.11681020088567
123,24.03378458759814,30.66195398638225,2019-05-25,137.3655077065
123,24.03378458759814,30.66195398638225,2019-05-01,113.03970174685297
123,24.03378458759814,30.66195398638225,2019-04-15,50.69839531575087
123,24.03378458759814,30.66195398638225,2019-04-28,110.39654411756986
124,23.30626933486808,20.063105239437306,2019-05-26,97.84948334945747
124,23.30626933486808,20.063105239437306,2019-04-20,63.7769881994875
124,23.30626933486808,20.063105239437306,2019-04-26,75.57711222908506
124,23.30626933486808,20.063105239437306,2019-04-25,74.6282737237641
125,20.862374606747796,21.990681149280466,2019-05-20,101.38270281026786
125,20.862374606747796,21.990681149280466,2019-05-08,93.31339035996267
125,20.862374606747796,21.990681149280466,2019-05-22,103.17970640214334
125,20.862374606747796,21.990681149280466,2019-05-09,92.65762574105712
126,19.488676390812824,25.09634069573495,2019-05-31,117.55134433177066
126,19.488676390812824,25.09634069573495,2019-05-19,109.4210327433526
126,19.488676390812824,25.09634069573495,2019-05-13,105.53857818483061
126,19.488676390812824,25.09634069573495,2019-05-17,107.65408423592035
126,19.488676390812824,25.09634069573495,2019-05-29,115.69559101487137
126,19.488676390812824,25.09634069573495,2019-05-18,109.35076719365148
126,19.488676390812824,25.09634069573495,2019-04-20,69.59543251556099
126,19.488676390812824,25.09634069573495,2019-06-06,120.44129036322758
127,31.921488157735887,23.62001929828309,2019-05-12,111.29632847934461
127,31.921488157735887,23.62001929828309,2019-05-30,124.79180576243421
127,31.921488157735887,23.62001929828309,2019-05-13,111.83300123686044
127,31.921488157735887,23.62001929828309,2019-04-17,68.91318052612803
127,31.921488157735887,23.62001929828309,2019-06-03,125.07870934860357
127,31.921488157735887,23.62001929828309,2019-05-11,111.90525554175292
127,31.921488157735887,23.62001929828309,2019-04-27,95.83457591671682
127,31.921488157735887,23.62001929828309,2019-05-05,105.9877620788836
128,27.94670306250308,24.781807130031936,2019-04-19,74.20346209728051
128,27.94670306250308,24.781807130031936,2019-04-21,81.88755248046571
128,27.94670306250308,24.781807130031936,2019-05-21,117.33507838844355
128,27.94670306250308,24.781807130031936,2019-04-21,79.98624130815668
128,27.94670306250308,24.781807130031936,2019-05-05,103.55646156391985
128,27.94670306250308,24.781807130031936,2019-05-20,118.02315089346638
128,27.94670306250308,24.781807130031936,2019-05-18,114.38849713579783
128,27.94670306250308,24.781807130031936,2019-05-20,117.12998748641498
129,35.78329698351539,28.86910152252289,2019-05-27,145.38736471993437
129,35.78329698351539,28.86910152252289,2019-05-28,144.49014004911672
129,35.78329698351539,28.86910152252289,2019-05-14,135.98851889793767
129,35.78329698351539,28.86910152252289,2019-05-04,123.39574052775114
130,16.29544034667395,27.292193057617656,2019-05-02,95.96817398900237
130,16.29544034667395,27.292193057617656,2019-06-04,124.81611971264888
130,16.29544034667395,27.292193057617656,2019-04-29,91.54078976107816
131,11.010781474229873,21.33226733437834,2019-05-02,72.77091330265877
131,11.010781474229873,21.33226733437834,2019-04-17,44.81000490113629
131,11.010781474229873,21.33226733437834,2019-05-28,91.50763876412789
132,23.406357615285117,29.480503978775506,2019-05-15,125.2392267127183
132,23.406357615285117,29.480503978775506,2019-05-05,113.21689391323815
132,23.406357615285117,29.480503978775506,2019-05-16,126.10768300508352
132,23.406357615285117,29.480503978775506,2019-06-05,142.13337893524374
133,20.820503714729107,23.605384590544478,2019-05-30,111.01030523453653
133,20.820503714729107,23.605384590544478,2019-05-27,112.61937541959095
133,20.820503714729107,23.605384590544478,2019-05-18,104.82998529746231
134,10.264541195444103,27.967946532255816,2019-05-09,98.79100638855665
134,10.264541195444103,27.967946532255816,2019-05-12,104.62232778395621
134,10.264541195444103,27.967946532255816,2019-05-10,104.84530420378292
134,10.264541195444103,27.967946532255816,2019-05-01,89.71680495178975
134,10.264541195444103,27.967946532255816,2019-06-06,119.47810103722733
134,10.264541195444103,27.967946532255816,2019-05-01,90.1137247913439
134,10.264541195444103,27.967946532255816,2019-06-07,122.36515817826121
134,10.264541195444103,27.967946532255816,2019-05-06,98.74976677052811
135,15.280798787687882,24.48735573446305,2019-05-08,92.65515812695878
135,15.280798787687882,24.48735573446305,2019-04-20,63.67108443662355
135,15.280798787687882,24.48735573446305,2019-05-11,96.76543163586011
135,15.280798787687882,24.48735573446305,2019-04-21,67.11089957471194
135,15.280798787687882,24.48735573446305,2019-05-28,109.88358353597158
135,15.280798787687882,24.48735573446305,2019-05-06,92.41246543337058
136,19.304730714019914,25.18716097286889,2019-05-25,112.01795496929789
136,19.304730714019914,25.18716097286889,2019-05-22,110.23571112294798
136,19.304730714019914,25.18716097286889,2019-04-29,87.14754267086316
136,19.304730714019914,25.18716097286889,2019-04-24,80.39081867869028
136,19.304730714019914,25.18716097286889,2019-05-17,107.59363625088159
136,19.304730714019914,25.18716097286889,2019-04-24,79.4380022472833
137,19.095630490525586,21.18184555109861,2019-04-16,43.28032276398523
137,19.095630490525586,21.18184555109861,2019-06-05,105.79351523212733
137,19.095630490525586,21.18184555109861,2019-06-01,100.85223824198576
137,19.095630490525586,21.18184555109861,2019-04-17,50.30707451903727
138,19.924952509476675,24.065211596673755,2019-05-23,108.97946373755454
138,19.924952509476675,24.065211596673755,2019-05-30,113.59652197875495
138,19.924952509476675,24.065211596673755,2019-06-03,113.33018595389981
138,19.924952509476675,24.065211596673755,2019-04-28,85.614840994463
138,19.924952509476675,24.065211596673755,2019-05-20,106.8450874828963
139,21.843887552388537,26.028929522481626,2019-05-15,112.76938111662461
139,21.843887552388537,26.028929522481626,2019-04-27,91.88897968272626
139,21.843887552388537,26.028929522481626,2019-05-09,107.0035584279414
139,21.843887552388537,26.028929522481626,2019-05-28,122.15132610645655
139,21.843887552388537,26.028929522481626,2019-04-19,72.85421763493886
140,14.383437114452217,21.7393099199728,2019-04-17,47.44734150851339
140,14.383437114452217,21.7393099199728,2019-04-25,68.7142149349719
140,14.383437114452217,21.7393099199728,2019-05-09,86.74502110664673
140,14.383437114452217,21.7393099199728,2019-04-24,66.29779871282855
140,14.383437114452217,21.7393099199728,2019-05-31,99.17564250917306
140,14.383437114452217,21.7393099199728,2019-04-25,69.22708930547262
141,21.94757670958384,24.780250864028265,2019-05-10,105.1453520119348
141,21.94757670958384,24.780250864028265,2019-05-29,117.04312802386971
141,21.94757670958384,24.780250864028265,2019-05-11,103.85291345891427
141,21.94757670958384,24.780250864028265,2019-05-12,106.56994905384174
142,22.17998443714069,30.53361721151264,2019-05-23,135.0764890864658
142,22.17998443714069,30.53361721151264,2019-05-26,138.18620509116712
142,22.17998443714069,30.53361721151264,2019-05-29,139.01990074395283
142,22.17998443714069,30.53361721151264,2019-05-10,121.72097869631541
142,22.17998443714069,30.53361721151264,2019-05-24,135.7089385592065
143,16.577236630262966,25.980921335973978,2019-06-07,122.90275376998075
143,16.577236630262966,25.980921335973978,2019-05-18,109.87044349986917
143,16.577236630262966,25.980921335973978,2019-04-19,63.258262107601766
143,16.577236630262966,25.980921335973978,2019-05-21,111.82758699284699
143,16.577236630262966,25.980921335973978,2019-05-17,107.35449243681848
143,16.577236630262966,25.980921335973978,2019-05-22,109.91720187945423
143,16.577236630262966,25.980921335973978,2019-05-07,98.698429210833
143,16.577236630262966,25.980921335973978,2019-05-15,105.97368803755907
144,24.164225589780855,23.27083850595465,2019-05-01,92.95346725455886
144,24.164225589780855,23.27083850595465,2019-05-05,97.6308018535697
144,24.164225589780855,23.27083850595465,2019-05-10,102.8420160039351
144,24.164225589780855,23.27083850595465,2019-05-12,99.89751029802589
144,24.164225589780855,23.27083850595465,2019-04-26,84.34274576945508
144,24.164225589780855,23.27083850595465,2019-05-25,112.40707823122742
144,24.164225589780855,23.27083850595465,2019-06-07,119.85963633812739
145,25.60205004079648,26.3749444043867,2019-05-08,110.46641517709386
145,25.60205004079648,26.3749444043867,2019-04-21,81.43862736294088
145,25.60205004079648,26.3749444043867,2019-06-04,131.58895844994714
146,21.31360276915228,25.577898935284566,2019-06-03,121.86005515217659
146,21.31360276915228,25.577898935284566,2019-04-25,85.80578999752048
146,21.31360276915228,25.577898935284566,2019-05-01,95.95352811159103
146,21.31360276915228,25.577898935284566,2019-04-25,88.60275686203215
146,21.31360276915228,25.577898935284566,2019-06-05,123.73968222654969
146,21.31360276915228,25.577898935284566,2019-05-23,113.36380850703989
147,17.123845640977535,28.285715145502856,2019-05-28,125.55279197031163
147,17.123845640977535,28.285715145502856,2019-05-02,101.10127812513686
147,17.123845640977535,28.285715145502856,2019-06-02,125.93598538588918
147,17.123845640977535,28.285715145502856,2019-06-07,131.4991497914834
147,17.123845640977535,28.285715145502856,2019-06-06,128.7120388522366
148,22.94056024229916,24.44899843749984,2019-05-12,104.9181636390486
148,22.94056024229916,24.44899843749984,2019-05-14,108.76631888678058
148,22.94056024229916,24.44899843749984,2019-06-04,119.89445504618928
148,22.94056024229916,24.44899843749984,2019-05-29,118.31365901120628
148,22.94056024229916,24.44899843749984,2019-04-17,59.360562311567996
149,24.664457331583503,25.135326220796873,2019-05-17,112.79939210130006
149,24.664457331583503,25.135326220796873,2019-05-11,108.29317843985193
149,24.664457331583503,25.135326220796873,2019-06-01,123.36207772166819
150,17.900068308822803,24.564973873150485,2019-05-17,104.17621105467607
150,17.900068308822803,24.564973873150485,2019-05-09,101.22305024557069
150,17.900068308822803,24.564973873150485,2019-05-23,107.95725200693933
150,17.900068308822803,24.564973873150485,2019-04-28,85.98915845525539
150,17.900068308822803,24.564973873150485,2019-05-24,108.12949150196263
150,17.900068308822803,24.564973873150485,2019-04-27,82.2942409697913
151,24.9223858871832,23.315799509984764,2019-06-02,115.56230754525129
151,24.9223858871832,23.315799509984764,2019-05-24,110.77647160585812
151,24.9223858871832,23.315799509984764,2019-06-07,118.9502877409962
151,24.9223858871832,23.315799509984764,2019-05-08,98.8170311331677
151,24.9223858871832,23.315799509984764,2019-04-16,50.3853350503874
152,16.87243406598683,27.48355413500393,2019-05-18,115.8069368746735
152,16.87243406598683,27.48355413500393,2019-05-26,121.26079288185502
152,16.87243406598683,27.48355413500393,2019-05-19,114.89008356143424
152,16.87243406598683,27.48355413500393,2019-05-12,108.9567394423053
152,16.87243406598683,27.48355413500393,2019-05-31,121.94776641111734
153,19.094002624082655,25.69494059889134,2019-05-24,113.88746542394414
153,19.094002624082655,25.69494059889134,2019-04-29,91.98879222463825
153,19.094002624082655,25.69494059889134,2019-04-19,67.92548195412633
153,19.094002624082655,25.69494059889134,2019-05-06,96.83815543247061
154,21.87395124143615,25.127166861129467,2019-06-01,121.32450894936284
154,21.87395124143615,25.127166861129467,2019-06-03,121.86385693255592
154,21.87395124143615,25.127166861129467,2019-04-14,31.9870638179973
155,27.905508876858235,29.784421941457694,2019-05-07,126.45591126335289
155,27.905508876858235,29.784421941457694,2019-05-23,136.97525053340996
155,27.905508876858235,29.784421941457694,2019-06-06,148.36502398178953
155,27.905508876858235,29.784421941457694,2019-04-16,65.00740396593454
155,27.905508876858235,29.784421941457694,2019-05-04,118.24149854962188
155,27.905508876858235,29.784421941457694,2019-05-18,132.58732701867837
155,27.905508876858235,29.784421941457694,2019-05-07,123.2184856091121
156,18.42859119345628,19.093632886381712,2019-04-15,31.75431470758518
156,18.42859119345628,19.093632886381712,2019-05-08,79.47802603492566
156,18.42859119345628,19.093632886381712,2019-05-26,90.22769454457763
156,18.42859119345628,19.093632886381712,2019-06-04,93.95357813110292
157,15.155388677276719,26.142226843313,2019-05-29,115.11452151270463
157,15.155388677276719,26.142226843313,2019-04-25,79.55794220399781
157,15.155388677276719,26.142226843313,2019-04-27,84.40436321643442
158,27.550636680478185,29.310535007435732,2019-05-18,131.41029454960906
158,27.550636680478185,29.310535007435732,2019-05-18,130.247301630288
158,27.550636680478185,29.310535007435732,2019-05-18,131.26343242796457
158,27.550636680478185,29.310535007435732,2019-06-02,140.50927516687352
158,27.550636680478185,29.310535007435732,2019-04-29,109.85462855759073
158,27.550636680478185,29.310535007435732,2019-05-02,114.62279061344258
158,27.550636680478185,29.310535007435732,2019-05-15,127.64401306856959
158,27.550636680478185,29.310535007435732,2019-05-27,140.11329524101805
159,24.4030262644074,29.451096985630034,2019-04-29,107.53144127829479
159,24.4030262644074,29.451096985630034,2019-05-09,119.75268350021948
159,24.4030262644074,29.451096985630034,2019-05-27,137.87565768089894
159,24.4030262644074,29.451096985630034,2019-05-24,134.08117857442883
159,24.4030262644074,29.451096985630034,2019-04-29,105.56229912373576
159,24.4030262644074,29.451096985630034,2019-04-30,110.71481533599265
160,22.8713510491138,26.65286957499685,2019-05-02,101.80207143510515
160,22.8713510491138,26.65286957499685,2019-05-27,121.82941575380669
160,22.8713510491138,26.65286957499685,2019-05-26,122.06653183974343
160,22.8713510491138,26.65286957499685,2019-05-22,121.14058258143825
160,22.8713510491138,26.65286957499685,2019-04-29,96.02422800704412
161,27.110658765551555,25.11394283416172,2019-05-24,123.3857457538152
161,27.110658765551555,25.11394283416172,2019-04-20,77.56291728020985
161,27.110658765551555,25.11394283416172,2019-05-05,105.21445589203225
161,27.110658765551555,25.11394283416172,2019-04-16,56.668209478940085
161,27.110658765551555,25.11394283416172,2019-05-06,105.7691466639034
161,27.110658765551555,25.11394283416172,2019-04-24,88.14132320343978
161,27.110658765551555,25.11394283416172,2019-05-14,115.77401284146607
162,23.594619320019167,25.414262065615517,2019-05-28,121.50892019853625
162,23.594619320019167,25.414262065615517,2019-06-06,124.56146582923932
162,23.594619320019167,25.414262065615517,2019-04-17,61.200167929504985
162,23.594619320019167,25.414262065615517,2019-05-27,121.22352080620064
162,23.594619320019167,25.414262065615517,2019-04-28,94.52025697557747
162,23.594619320019167,25.414262065615517,2019-05-20,116.79902401152077
162,23.594619320019167,25.414262065615517,2019-04-18,64.1673416519968
162,23.594619320019167,25.414262065615517,2019-04-15,46.35489768870276
163,25.35011949907977,21.79631033557147,2019-05-29,107.64722426060882
163,25.35011949907977,21.79631033557147,2019-06-02,110.56192804518149
163,25.35011949907977,21.79631033557147,2019-05-24,107.30359303073935
163,25.35011949907977,21.79631033557147,2019-04-14,23.784919054644746
164,21.86298478655141,29.188257105363487,2019-05-03,108.8697902720741
164,21.86298478655141,29.188257105363487,2019-05-30,134.2077517920335
164,21.86298478655141,29.188257105363487,2019-04-20,81.33399516292113
164,21.86298478655141,29.188257105363487,2019-06-02,137.11270625822718
165,16.694878737988617,30.76350450323152,2019-04-19,72.82005387804692
165,16.694878737988617,30.76350450323152,2019-05-17,126.05674651281186
165,16.694878737988617,30.76350450323152,2019-06-05,140.45575114359312
165,16.694878737988617,30.76350450323152,2019-04-29,105.09889204502144
165,16.694878737988617,30.76350450323152,2019-04-28,99.98329459197033
166,24.720729890037525,28.298747430302114,2019-05-05,111.94230429314638
166,24.720729890037525,28.298747430302114,2019-05-08,116.1269589112867
166,24.720729890037525,28.298747430302114,2019-04-19,78.8864450524851
166,24.720729890037525,28.298747430302114,2019-05-02,106.42954315599258
166,24.720729890037525,28.298747430302114,2019-05-28,133.81759706975757
166,24.720729890037525,28.298747430302114,2019-05-11,120.56605188756737
166,24.720729890037525,28.298747430302114,2019-04-25,96.25148722505178
166,24.720729890037525,28.298747430302114,2019-05-17,125.59627727708505
167,24.5480870546439,25.45845741333568,2019-04-25,88.76370646089886
167,24.5480870546439,25.45845741333568,2019-06-02,124.1541851923336
167,24.5480870546439,25.45845741333568,2019-04-28,94.57212623119534
167,24.5480870546439,25.45845741333568,2019-05-11,111.67733061308978
168,16.421961864149605,23.114541300448654,2019-05-31,105.0821369172884
168,16.421961864149605,23.114541300448654,2019-04-15,37.964246979549046
168,16.421961864149605,23.114541300448654,2019-05-15,96.99605558338791
168,16.421961864149605,23.114541300448654,2019-05-15,97.94450152243219
168,16.421961864149605,23.114541300448654,2019-04-26,75.9703613366945
168,16.421961864149605,23.114541300448654,2019-04-29,78.87690610527356
168,16.421961864149605,23.114541300448654,2019-04-14,24.385712746952088
169,16.727659201405782,25.50079268369486,2019-06-01,115.79017035558225
169,16.727659201405782,25.50079268369486,2019-05-02,93.13726676052416
169,16.727659201405782,25.50079268369486,2019-06-05,117.20682345711347
169,16.727659201405782,25.50079268369486,2019-05-16,106.32364755424912
169,16.727659201405782,25.50079268369486,2019-04-14,16.4436090466705
169,16.727659201405782,25.50079268369486,2019-05-26,113.28621900767091
169,16.727659201405782,25.50079268369486,2019-05-17,105.12872247469416
170,31.552164414588198,25.26628723092576,2019-05-08,112.46292725154507
170,31.552164414588198,25.26628723092576,2019-05-16,120.06531280328136
170,31.552164414588198,25.26628723092576,2019-04-21,85.12511437261254
171,22.99872970755436,22.47217208780136,2019-06-06,114.44386368469102
171,22.99872970755436,22.47217208780136,2019-05-24,107.14965667352426
171,22.99872970755436,22.47217208780136,2019-05-15,101.19469201744838
171,22.99872970755436,22.47217208780136,2019-04-18,60.709027180580065
171,22.99872970755436,22.47217208780136,2019-04-25,78.25900304445639
171,22.99872970755436,22.47217208780136,2019-06-04,111.27767464520602
171,22.99872970755436,22.47217208780136,2019-04-19,64.75979041689375
171,22.99872970755436,22.47217208780136,2019-04-18,61.64914472389798
172,19.81854510589921,27.070046040568613,2019-05-16,113.63632779337713
172,19.81854510589921,27.070046040568613,2019-04-15,45.624715197503846
172,19.81854510589921,27.070046040568613,2019-06-05,126.12332295167181
172,19.81854510589921,27.070046040568613,2019-04-17,59.48174209452938
173,23.68224305907178,20.583912977317016,2019-05-03,84.21911533547697
173,23.68224305907178,20.583912977317016,2019-04-14,24.854136020213193
173,23.68224305907178,20.583912977317016,2019-06-04,106.05837976186298
173,23.68224305907178,20.583912977317016,2019-04-19,63.86594055745881
173,23.68224305907178,20.583912977317016,2019-04-17,52.26089296187433
173,23.68224305907178,20.583912977317016,2019-06-03,103.973015209201
173,23.68224305907178,20.583912977317016,2019-06-04,105.84430552937418
173,23.68224305907178,20.583912977317016,2019-05-23,100.5537200799599
174,31.045913306150805,23.977765040367174,2019-06-06,124.02643518849352
174,31.045913306150805,23.977765040367174,2019-05-26,120.9609651339165
174,31.045913306150805,23.977765040367174,2019-04-15,46.6003195523949
175,22.657859620584993,31.239172107410653,2019-05-23,137.96424740121185
175,22.657859620584993,31.239172107410653,2019-05-14,129.6442236240152
175,22.657859620584993,31.239172107410653,2019-05-08,124.40499854702266
175,22.657859620584993,31.239172107410653,2019-04-25,100.82068005294595
176,18.76332612551527,28.33681550593286,2019-05-13,114.86168878572528
176,18.76332612551527,28.33681550593286,2019-04-19,68.61225435582152
176,18.76332612551527,28.33681550593286,2019-04-18,64.69140389429275
177,18.436693194516042,28.570638109807607,2019-04-21,78.88906661841662
177,18.436693194516042,28.570638109807607,2019-05-08,110.4156145658239
177,18.436693194516042,28.570638109807607,2019-05-01,102.3235904241177
177,18.436693194516042,28.570638109807607,2019-06-02,131.18467926756958
177,18.436693194516042,28.570638109807607,2019-04-28,95.27228615980914
177,18.436693194516042,28.570638109807607,2019-06-04,131.40501289687242
178,26.01215622631731,29.023008209799777,2019-05-17,129.3270715025588
178,26.01215622631731,29.023008209799777,2019-05-23,133.05087252725824
178,26.01215622631731,29.023008209799777,2019-05-09,120.78539638946641
178,26.01215622631731,29.023008209799777,2019-06-01,137.92492219839608
178,26.01215622631731,29.023008209799777,2019-05-09,123.3725481863146
178,26.01215622631731,29.023008209799777,2019-05-07,118.58826920712764
179,20.106527191186025,22.594353438507802,2019-05-02,87.98695445510316
179,20.106527191186025,22.594353438507802,2019-06-04,108.1888463076282
179,20.106527191186025,22.594353438507802,2019-04-23,72.97808446446098
179,20.106527191186025,22.594353438507802,2019-05-08,93.5307222470963
179,20.106527191186025,22.594353438507802,2019-04-29,84.80543896590883
179,20.106527191186025,22.594353438507802,2019-06-02,110.04847647874588
179,20.106527191186025,22.594353438507802,2019-06-01,109.40337504476038
179,20.106527191186025,22.594353438507802,2019-05-10,95.59370115176195
180,20.59144987906901,28.631505505180865,2019-06-04,134.88350118143939
180,20.59144987906901,28.631505505180865,2019-06-02,133.3367205400275
180,20.59144987906901,28.631505505180865,2019-05-05,111.47680410417135
180,20.59144987906901,28.631505505180865,2019-04-24,91.70490729262582
180,20.59144987906901,28.631505505180865,2019-05-28,131.22547972254685
180,20.59144987906901,28.631505505180865,2019-06-06,135.4777278537166
181,19.86128689211757,22.259334243100103,2019-05-28,105.01940311071164
181,19.86128689211757,22.259334243100103,2019-04-30,81.9189715308652
181,19.86128689211757,22.259334243100103,2019-05-21,101.28567139065433
182,22.26342069282088,26.990722490545227,2019-06-02,128.40826315448192
182,22.26342069282088,26.990722490545227,2019-04-30,99.58509946411269
182,22.26342069282088,26.990722490545227,2019-05-01,101.36228820742465
182,22.26342069282088,26.990722490545227,2019-05-12,114.06295506482022
182,22.26342069282088,26.990722490545227,2019-05-11,114.24993673564236
183,15.781093931183287,22.633933163821297,2019-05-25,100.02163919799278
183,15.781093931183287,22.633933163821297,2019-04-22,68.80154542874347
183,15.781093931183287,22.633933163821297,2019-05-24,100.49146444482834
183,15.781093931183287,22.633933163821297,2019-05-29,101.27700788730861
183,15.781093931183287,22.633933163821297,2019-05-18,95.78938810638678
183,15.781093931183287,22.633933163821297,2019-04-29,80.59666013477074
184,29.45460543624212,27.78663164563922,2019-06-05,139.8237271479415
184,29.45460543624212,27.78663164563922,2019-04-24,95.47817252502072
184,29.45460543624212,27.78663164563922,2019-05-14,125.07308274939807
184,29.45460543624212,27.78663164563922,2019-05-14,125.05080873696866
184,29.45460543624212,27.78663164563922,2019-05-06,118.44629609191406
184,29.45460543624212,27.78663164563922,2019-05-22,132.72275640903328
185,18.145248718813377,23.717494207021584,2019-05-15,100.49164471404644
185,18.145248718813377,23.717494207021584,2019-04-26,80.41597799507967
185,18.145248718813377,23.717494207021584,2019-05-21,107.48461245731283
185,18.145248718813377,23.717494207021584,2019-05-03,87.03750077750247
186,27.203448543173415,27.01551369077049,2019-05-27,128.46088964133523
186,27.203448543173415,27.01551369077049,2019-06-07,137.58324531565773
186,27.203448543173415,27.01551369077049,2019-06-01,133.1134781419769
186,27.203448543173415,27.01551369077049,2019-04-16,62.508465602548434
186,27.203448543173415,27.01551369077049,2019-04-29,104.0963762591495
186,27.203448543173415,27.01551369077049,2019-05-27,130.07751901727747
186,27.203448543173415,27.01551369077049,2019-05-19,122.56668804928366
187,29.742364058579536,20.447596958298845,2019-04-14,38.84556047034538
187,29.742364058579536,20.447596958298845,2019-04-24,79.58641626257838
187,29.742364058579536,20.447596958298845,2019-05-31,109.4745531611979
187,29.742364058579536,20.447596958298845,2019-05-04,92.45671603471847
187,29.742364058579536,20.447596958298845,2019-04-20,69.00769526954483
187,29.742364058579536,20.447596958298845,2019-04-25,83.29296995125704
187,29.742364058579536,20.447596958298845,2019-05-16,100.9819690880887
188,19.406138299908132,28.086779968034786,2019-06-04,131.18106191746188
188,19.406138299908132,28.086779968034786,2019-05-18,122.00440923743554
188,19.406138299908132,28.086779968034786,2019-05-28,126.50037614103776
188,19.406138299908132,28.086779968034786,2019-06-07,131.72691828398536
188,19.406138299908132,28.086779968034786,2019-04-21,78.87830807322348
189,23.692385742457535,22.284819492995677,2019-05-08,97.24070523618782
189,23.692385742457535,22.284819492995677,2019-05-08,95.50746840071986
189,23.692385742457535,22.284819492995677,2019-05-15,100.72785721945613
189,23.692385742457535,22.284819492995677,2019-04-29,86.19911663550566
189,23.692385742457535,22.284819492995677,2019-05-28,107.38496305847728
189,23.692385742457535,22.284819492995677,2019-05-26,108.00079635140226
190,25.213129452647337,27.59220663372127,2019-05-28,131.2823663140645
190,25.213129452647337,27.59220663372127,2019-05-04,109.45847770882132
190,25.213129452647337,27.59220663372127,2019-06-06,133.54115795356657
190,25.213129452647337,27.59220663372127,2019-04-30,104.00926716102855
190,25.213129452647337,27.59220663372127,2019-05-15,122.72932130759496
191,17.66611968218969,23.620161661245373,2019-04-22,66.72745044369393
191,17.66611968218969,23.620161661245373,2019-05-29,109.26484669852385
191,17.66611968218969,23.620161661245373,2019-05-31,108.97711336439006
191,17.66611968218969,23.620161661245373,2019-05-31,110.71173532332126
191,17.66611968218969,23.620161661245373,2019-05-20,105.1981237140647
191,17.66611968218969,23.620161661245373,2019-05-13,97.91871297149214
191,17.66611968218969,23.620161661245373,2019-05-20,104.8470046964495
191,17.66611968218969,23.620161661245373,2019-05-02,86.87856178730249
192,12.326965131676292,22.779086919043824,2019-05-06,85.12749590991355
192,12.326965131676292,22.779086919043824,2019-05-16,91.31647288622061
192,12.326965131676292,22.779086919043824,2019-05-02,76.59697031030407
192,12.326965131676292,22.779086919043824,2019-04-28,75.5772942824825
192,12.326965131676292,22.779086919043824,2019-06-04,102.76383251458668
192,12.326965131676292,22.779086919043824,2019-06-01,100.01137691283158
193,27.410774926346036,22.45122722751448,2019-04-17,63.207150421961515
193,27.410774926346036,22.45122722751448,2019-06-05,119.3127848447887
193,27.410774926346036,22.45122722751448,2019-06-02,114.7343530904957
193,27.410774926346036,22.45122722751448,2019-05-25,112.37136586350886
194,24.206321811686855,25.773810911619876,2019-05-18,115.08647328159279
194,24.206321811686855,25.773810911619876,2019-04-14,27.947449651056992
194,24.206321811686855,25.773810911619876,2019-04-14,33.051788442998976
194,24.206321811686855,25.773810911619876,2019-04-24,86.64183042119754
194,24.206321811686855,25.773810911619876,2019-05-19,117.36757656223277
194,24.206321811686855,25.773810911619876,2019-04-29,95.82394371303157
195,20.576075427230688,31.655988297366086,2019-04-26,100.91740537235684
195,20.576075427230688,31.655988297366086,2019-05-30,143.40837048714766
195,20.576075427230688,31.655988297366086,2019-04-15,47.7651224154591
196,25.619308777113197,26.52152008916537,2019-05-26,126.98402820620349
196,25.619308777113197,26.52152008916537,2019-05-18,120.78208306068368
196,25.619308777113197,26.52152008916537,2019-05-21,122.863279039871
196,25.619308777113197,26.52152008916537,2019-06-04,129.7585930148844
196,25.619308777113197,26.52152008916537,2019-05-01,106.57318727948012
197,15.327057611787314,24.12415668929924,2019-05-24,106.18529338358245
197,15.327057611787314,24.12415668929924,2019-05-28,107.26075703352436
197,15.327057611787314,24.12415668929924,2019-04-15,37.824648005398004
197,15.327057611787314,24.12415668929924,2019-05-24,104.75949573892804
198,25.433456657796366,27.826393460335286,2019-06-04,135.8669965366823
198,25.433456657796366,27.826393460335286,2019-05-19,125.8155976417188
198,25.433456657796366,27.826393460335286,2019-04-27,98.47707856011715
199,30.180851838211876,27.358311524244595,2019-05-14,125.41387692429335
199,30.180851838211876,27.358311524244595,2019-05-11,122.10525567273817
199,30.180851838211876,27.358311524244595,2019-05-13,125.063831067233
199,30.180851838211876,27.358311524244595,2019-05-23,131.84802310416507
199,30.180851838211876,27.358311524244595,2019-04-27,103.48678102629012
199,30.180851838211876,27.358311524244595,2019-05-09,121.23482471876521
200,22.964063192144344,26.674217334854774,2019-05-28,125.15834061678322
200,22.964063192144344,26.674217334854774,2019-05-15,116.43143576473437
200,22.964063192144344,26.674217334854774,2019-06-06,129.85864141406879
200,22.964063192144344,26.674217334854774,2019-05-12,114.60808732061028
200,22.964063192144344,26.674217334854774,2019-05-14,114.49965516701084
200,22.964063192144344,26.674217334854774,2019-05-31,126.26808806194346
200,22.964063192144344,26.674217334854774,2019-04-26,91.03009374498818
201,27.60926957537741,27.774818475298197,2019-04-15,50.22545976240577
201,27.60926957537741,27.774818475298197,2019-04-15,53.02362122310044
201,27.60926957537741,27.774818475298197,2019-04-18,73.93458949323728
201,27.60926957537741,27.774818475298197,2019-05-28,132.47258320276563
201,27.60926957537741,27.774818475298197,2019-05-23,131.93015945787008
202,19.69181813692694,27.164232181240088,2019-04-27,93.70759229417257
202,19.69181813692694,27.164232181240088,2019-05-23,120.40754960008772
202,19.69181813692694,27.164232181240088,2019-05-03,101.61885712543943
