id,lnw,exper,ged,black,hispanic,hgc,uerate
3272,1.484,2.869,1,0,0,9,7.1
3272,2.525,3.83,1,0,0,9,5.095
3272,2.079,4.803,1,0,0,9,7.7
3274,0.967,0.792,0,0,1,10,9.5
3274,1.293,1.347,0,0,1,10,12.8
3274,1.604,1.847,0,0,1,10,13.8
3274,1.632,2.335,0,0,1,10,12
3274,1.635,3.315,0,0,1,10,10.9
3274,1.883,4.815,0,0,1,10,5.095
3274,2.001,5.873,0,0,1,10,7.7
3274,1.944,6.815,0,0,1,10,9.7
3284,2.113,5.045,1,0,0,9,7.7
3284,2.338,6.006,1,0,0,9,9.7
3296,1.713,0.388,0,0,0,8,9.5
3296,2.148,1.008,0,0,0,8,13.8
3296,1.581,1.978,0,0,0,8,12
3296,1.819,1.998,0,0,0,8,10.9
3296,1.536,2.358,0,0,0,8,7.7
3296,2.086,2.578,0,0,0,8,6.795
3296,2.518,3.651,0,0,0,8,7.1
3296,1.997,4.491,0,0,0,8,5.095
3311,2.305,1,0,1,0,11,12
3311,2.471,1.981,0,1,0,11,13.4
3311,2.575,2.942,0,1,0,11,17.4
3311,2.587,4.019,0,1,0,11,17.1
3311,2.554,4.962,0,1,0,11,12.2
3311,2.561,5.362,0,1,0,11,9.4
3311,1.645,5.467,0,1,0,11,8.6
3311,2.503,6.022,0,1,0,11,8
3311,1.454,7.252,0,1,0,11,8.3
3311,1.96,8.492,0,1,0,11,6.795
3311,1.569,9.05,0,1,0,11,7.3
3311,2.135,9.69,0,1,0,11,10.7
3326,1.841,0.224,1,1,0,7,12.2
3326,1.531,0.32,1,1,0,7,9.4
3326,1.502,0.92,1,1,0,7,8.6
3326,2.637,1.595,1,1,0,7,8
3326,2.54,1.725,1,1,0,7,8.3
3326,1.777,2.571,1,1,0,7,6.795
3326,1.504,2.783,1,1,0,7,7.3
3326,2.206,3.883,1,1,0,7,10.7
3334,1.506,0.015,0,1,0,9,17.1
3334,1.455,0.275,0,1,0,9,12.2
3334,1.397,0.433,0,1,0,9,9.4
3334,1.633,0.666,0,1,0,9,8
3334,1.545,1.286,0,1,0,9,8.3
3334,1.437,1.536,0,1,0,9,6.795
3334,2.485,2.015,0,1,0,9,7.3
3334,1.529,2.415,0,1,0,9,10.7
3340,1.735,0.02,0,0,0,10,7.7
3340,1.895,0.76,0,0,0,10,12
3340,3.032,1.934,0,0,0,10,14.1
3340,1.388,3.434,0,0,0,10,6.9
3340,1.566,4.246,0,0,0,10,12.2
3340,2.322,5.477,0,0,0,10,5.995
3340,2.177,6.227,0,0,0,10,4.695
3340,2.471,7.4,0,0,0,10,3.795
3340,2.303,8.592,0,0,0,10,4.195
3340,2.544,9.452,0,0,0,10,6.795
3417,1.645,0.2,0,0,0,11,9.6
3417,1.729,0.94,0,0,0,11,11.4
3417,1.433,1.605,0,0,0,11,8
3417,1.526,2.165,0,0,0,11,7.669286
3417,2.295,3.173,0,0,0,11,6.9
3417,2.353,3.595,1,0,0,11,5.495
3417,1.673,4.614,1,0,0,11,5.595
3417,2.157,5.539,1,0,0,11,6.695
3440,1.857,0.163,0,0,0,11,5.595
3440,1.907,0.983,0,0,0,11,6.695
3440,1.586,1.613,0,0,0,11,8.7
3440,2.255,2.453,0,0,0,11,9.6
3440,2.163,3.395,0,0,0,11,11.4
3440,2.101,4.376,0,0,0,11,9.4
3440,2.164,5.549,0,0,0,11,7.1
3440,2.121,6.703,0,0,0,11,8
3440,2.161,7.703,0,0,0,11,7.1
3440,2.252,9.049,0,0,0,11,6.9
3440,2.208,9.838,0,0,0,11,5.495
3440,2.022,10.953,0,0,0,11,5.595
3440,2.04,11.853,0,0,0,11,6.695
3484,1.668,0.782,0,0,0,11,12.6
3484,1.716,1.592,0,0,0,11,9.9
3484,1.776,2.572,0,0,0,11,8.8
3484,1.972,3.347,0,0,0,11,7.1
3484,2.086,3.447,0,0,0,11,7
3484,2.177,4.62,0,0,0,11,7.3
3484,1.777,5.928,0,0,0,11,4.895
3484,2.186,6.603,0,0,0,11,4.995
3484,2.179,7.203,0,0,0,11,6.095
3509,1.819,1.313,1,0,0,10,8.8
3509,2.126,2.293,1,0,0,10,7.1
3509,2.233,3.601,1,0,0,10,7
3509,2.29,4.832,1,0,0,10,7.3
3509,2.317,5.87,1,0,0,10,4.895
3509,2.292,6.793,1,0,0,10,4.995
3509,2.28,7.697,1,0,0,10,6.095
3539,2.273,0.615,0,1,0,8,8.3
3539,2.493,1.942,0,1,0,8,7.6
3539,1.825,2.942,0,1,0,8,9.9
3539,1.482,3.944,0,1,0,8,4.895
3539,1.437,5.825,0,1,0,8,4.895
3539,1.792,6.834,0,1,0,8,4.995
3539,2.04,7.661,0,1,0,8,6.095
3540,1.982,2.046,0,1,0,11,10.2
3540,2.01,2.206,0,1,0,11,12.6
3540,2.926,2.272,0,1,0,11,9.9
3540,2.012,3.738,0,1,0,11,7.1
3540,1.854,4.646,0,1,0,11,7
3540,2.082,5.806,0,1,0,11,7.3
3540,2.066,6.748,0,1,0,11,4.895
3540,2.21,7.594,0,1,0,11,4.995
3540,2.056,8.294,0,1,0,11,6.095
3541,1.957,0.98,0,1,0,9,6.395
3541,2.087,1.66,0,1,0,9,7.1
3541,1.934,2.26,0,1,0,9,5.295
3541,2.001,3.318,0,1,0,9,4.895
3541,2.067,4.337,0,1,0,9,4.695
3541,2.173,5.625,0,1,0,9,4.895
3541,1.888,7.125,0,1,0,9,4.895
3541,1.996,7.325,0,1,0,9,4.995
3570,1.639,0.352,0,0,0,9,6.595
3570,1.601,0.412,0,0,0,9,8.7
3570,1.805,1.431,0,0,0,9,10.5
3570,1.946,2.45,0,0,0,9,12.2
3570,1.879,3.43,0,0,0,9,8.6
3570,2.155,3.81,0,0,0,9,8.5
3570,2.195,3.985,0,0,0,9,8
3570,1.644,5.312,0,0,0,9,7.7
3570,1.707,6.309,0,0,0,9,4.995
3570,1.68,7.332,0,0,0,9,4.795
3570,1.517,8.371,0,0,0,9,4.595
3570,1.711,9.256,0,0,0,9,5.995
3571,1.645,0.36,0,0,0,8,10.5
3571,1.673,1.379,0,0,0,8,12.2
3571,1.856,2.36,0,0,0,8,8.6
3571,1.989,3.36,0,0,0,8,8.5
3571,2.052,4.379,0,0,0,8,8
3571,2.012,5.514,0,0,0,8,7.7
3571,2.079,6.802,0,0,0,8,4.995
3571,2.105,7.706,0,0,0,8,4.795
3571,2.31,8.783,0,0,0,8,4.595
3571,2.088,9.764,0,0,0,8,5.995
3592,1.897,0.893,0,0,0,12,8.7
3592,1.933,1.969,0,0,0,12,10.5
3592,1.969,2.599,0,0,0,12,12.2
3592,1.906,3.663,0,0,0,12,8.6
3592,1.984,4.663,0,0,0,12,8.5
3592,1.227,5.536,0,0,0,12,8
3592,1.563,6.526,0,0,0,12,7.7
3592,1.962,7.796,0,0,0,12,4.995
3592,1.755,8.683,0,0,0,12,4.795
3592,2.445,9.895,0,0,0,12,4.595
3592,2.596,10.683,0,0,0,12,5.995
3616,2.042,2.496,0,0,0,12,8.5
3616,1.789,3.336,0,0,0,12,8
3616,2.187,4.701,0,0,0,12,7.7
3616,2.146,5.685,0,0,0,12,4.995
3616,2.13,6.685,0,0,0,12,4.795
3616,2.14,7.666,0,0,0,12,4.595
3616,2.185,8.394,0,0,0,12,5.995
3632,1.828,1.355,0,0,0,9,9.1
3632,1.786,2.355,0,0,0,9,9.5
3632,2.071,3.355,0,0,0,9,8.5
3632,1.819,4.393,0,0,0,9,7.3
3632,1.848,5.49,0,0,0,9,5.795
3632,2.113,6.99,0,0,0,9,6.195
3632,1.891,8.297,0,0,0,9,4.795
3632,1.599,9.067,0,0,0,9,4.695
3632,1.975,9.807,0,0,0,9,5.195
3634,1.563,0.166,0,0,0,8,9.5
3634,1.499,0.526,0,0,0,8,8.5
3634,1.544,1.526,0,0,0,8,7.3
3634,1.885,2.603,0,0,0,8,5.795
3634,2.012,4.103,0,0,0,8,5.795
3634,1.509,4.867,0,0,0,8,6.195
3634,1.842,6.252,0,0,0,8,4.795
3634,2.015,7.002,0,0,0,8,4.695
3634,2.04,7.809,0,0,0,8,5.195
3639,1.892,0.53,0,0,0,8,9.1
3639,1.668,0.718,0,0,0,8,9.5
3639,1.415,0.894,0,0,0,8,7.3
3639,2.113,2.394,0,0,0,8,6.195
3639,2.098,3.194,0,0,0,8,4.795
3644,1.532,0.057,0,0,0,11,9.1
3644,2.621,0.282,1,0,0,11,9.5
3693,1.846,0.703,0,0,0,9,4.795
3693,1.763,1.583,0,0,0,9,6.395
3693,2.073,2.563,0,0,0,9,8
3693,1.987,3.583,0,0,0,9,9.4
3693,2.118,4.583,0,0,0,9,4.495
3693,2.155,5.438,0,0,0,9,4.795
3693,2.195,6.457,0,0,0,9,4.395
3693,2.296,7.322,0,0,0,9,5.176
3693,2.245,8.451,0,0,0,9,3.295
3693,2.536,9.316,0,0,0,9,2.995
3693,2.485,10.034,0,0,0,9,3.195
3695,1.786,1.105,0,1,0,10,6.395
3695,2.153,1.795,0,1,0,10,5.095
3695,1.566,2.484,0,1,0,10,7.8
3695,1.565,3.772,0,1,0,10,6.195
3695,1.602,4.618,0,1,0,10,5.395
3695,1.842,5.714,0,1,0,10,5.495
3695,1.87,6.064,0,1,0,10,14
3731,2.04,4.465,1,0,0,8,8.7
3732,2.443,2.801,1,0,0,8,10
3732,2.498,3.975,1,0,0,8,8.2
3732,2.339,5.282,1,0,0,8,5.395
3732,2.426,6.301,1,0,0,8,5.395
3732,2.074,7.263,1,0,0,8,4.995
3732,1.798,7.926,1,0,0,8,8
3742,1.933,0.051,0,0,0,7,12.8
3742,2.227,0.261,0,0,0,7,8.7
3742,1.566,0.501,0,0,0,7,10
3742,2.38,1.339,0,0,0,7,8.2
3742,2.302,1.959,0,0,0,7,5.395
3742,1.57,3.997,0,0,0,7,8
3751,1.873,0.5,0,0,0,8,12.8
3751,1.857,1.12,0,0,0,8,16.5
3751,1.728,1.795,0,0,0,8,8.7
3751,2.189,2.814,0,0,0,8,11.4
3751,2.291,3.754,0,0,0,8,10
3751,2.356,4.549,1,0,0,8,8.2
3751,1.817,5.799,1,0,0,8,5.395
3751,2.191,6.876,1,0,0,8,5.395
3751,2.127,7.895,1,0,0,8,4.995
3751,2.121,8.722,1,0,0,8,8
3776,1.792,0.46,0,0,0,8,9.3
3776,1.714,0.76,0,0,0,8,7.4
3776,1.566,1.446,0,0,0,8,7.3
3776,1.526,1.606,0,0,0,8,7.4
3776,1.545,1.643,0,0,0,8,6.295
3776,2.35,2.195,0,0,0,8,5.895
3776,2.048,2.835,0,0,0,8,5.895
3810,1.559,0.904,1,0,0,10,7.8
3810,1.586,1.981,1,0,0,10,8.3
3810,2.028,3,1,0,0,10,8.6
3810,2.126,6.363,1,0,0,10,7.3
3810,2.081,7.479,1,0,0,10,7.4
3810,2.401,8.71,1,0,0,10,6.295
3810,2.353,9.505,1,0,0,10,5.895
3810,2.669,10.582,1,0,0,10,5.895
3810,2.368,11.419,1,0,0,10,6.9
3838,1.535,0.198,0,0,0,7,8.4
3838,1.568,0.658,0,0,0,7,6.595
3838,1.819,1.518,1,0,0,7,6.795
3838,1.433,2.148,1,0,0,7,6.595
3838,1.932,3.34,1,0,0,7,5.595
3838,2.179,4.84,1,0,0,7,4.395
3838,1.66,5.355,1,0,0,7,3.795
3838,2.148,6.37,1,0,0,7,3.295
3838,1.87,7.313,1,0,0,7,4.095
3881,1.789,2.428,1,0,0,9,6.595
3881,1.462,3.888,1,0,0,9,5.595
3941,1.566,0.36,1,1,0,8,3.595
3941,1.526,1.591,1,1,0,8,3.295
3941,2.113,2.706,1,1,0,8,2.895
3955,1.713,0.57,0,1,0,10,4.295
3955,1.532,2.275,0,1,0,10,5.795
3955,1.531,2.835,0,1,0,10,3.895
3955,1.756,4.773,0,1,0,10,2.895
3955,1.709,5.393,0,1,0,10,2.695
3961,1.782,0.68,0,0,0,8,5.195
3961,2.126,1.795,0,0,0,8,4.895
3961,2.195,2.68,0,0,0,8,6.395
3961,2.297,3.738,0,0,0,8,7.1
3961,2.326,4.68,0,0,0,8,5.295
3961,2.512,5.68,0,0,0,8,4.895
3961,2.259,6.78,0,0,0,8,4.695
3961,2.364,7.915,0,0,0,8,4.895
3961,2.425,9.203,0,0,0,8,4.995
3961,2.353,9.783,0,0,0,8,5.095
3961,2.351,10.883,0,0,0,8,4.195
3961,2.36,11.96,0,0,0,8,4.895
3976,0.789,0.373,0,1,0,11,5.195
3976,1.576,0.633,0,1,0,11,6.395
3976,1.904,1.153,0,1,0,11,5.295
3976,1.868,1.373,0,1,0,11,4.895
3976,1.885,2.533,0,1,0,11,4.695
3976,1.281,3.879,0,1,0,11,4.895
3976,1.525,5.043,0,1,0,11,5.095
3976,2.197,6.254,0,1,0,11,4.195
3976,2.212,7.197,0,1,0,11,4.895
3999,2.028,0.94,0,0,0,11,7.1
3999,2.154,1.8,0,0,0,11,6.395
3999,2.192,2.86,0,0,0,11,4.695
3999,2.155,3.956,0,0,0,11,8.4
3999,2.082,4.896,0,0,0,11,8
3999,2.337,5.973,0,0,0,11,7.7
3999,2.85,7.093,0,0,0,11,7
3999,2.759,7.939,0,0,0,11,6.095
3999,2.859,8.996,0,0,0,11,5.395
3999,2.263,9.92,0,0,0,11,6.095
4014,2.038,0.764,1,0,0,7,4.695
4014,1.558,1.184,1,0,0,7,4.995
4014,1.278,3.447,1,0,0,7,4.895
4014,1.484,4.562,1,0,0,7,4.295
4014,1.555,4.902,1,0,0,7,4.695
4025,1.591,1.071,0,0,0,9,4.595
4025,1.763,2.013,0,0,0,9,6.295
4025,1.933,3.071,0,0,0,9,7.4
4025,1.892,4.09,0,0,0,9,7.5
4025,2.071,5.225,0,0,0,9,4.895
4025,1.923,6.071,0,0,0,9,5.678182
4025,1.566,7.128,0,0,0,9,7.5
4025,2.086,8.088,0,0,0,9,4.795
4025,2.218,8.908,0,0,0,9,4.395
4025,1.997,9.716,0,0,0,9,4.395
4025,1.946,10.928,0,0,0,9,4.395
4025,1.906,11.793,0,0,0,9,6.295
4029,1.935,0.5,0,0,0,9,4.595
4029,2.385,0.995,0,0,0,9,6.295
4029,1.645,1.295,0,0,0,9,7.4
4029,1.535,2.16,0,0,0,9,7.5
4029,2.597,3.179,0,0,0,9,4.895
4029,2.512,4.083,0,0,0,9,5.095
4029,2.665,5.41,0,0,0,9,6.988636
4029,2.625,6.429,0,0,0,9,8
4029,3.094,7.506,0,0,0,9,8.3
4029,1.66,8.525,0,0,0,9,6.795
4029,2.931,9.505,0,0,0,9,7.3
4029,2.956,10.563,0,0,0,9,10.7
4043,2.121,2,1,0,0,9,9.3
4043,2.084,3.192,1,0,0,9,9
4043,2.04,4.5,1,0,0,9,7.8
4043,2.754,6.462,1,0,0,9,4.495
4043,2.795,7.346,1,0,0,9,5.195
4044,1.99,3.215,1,0,0,8,9
4044,1.858,4.465,1,0,0,8,7.8
4044,2.13,5.369,1,0,0,8,5.495
4047,1.803,0.106,0,0,0,8,6.295
4047,1.645,1.106,0,0,0,8,7.4
4047,1.668,1.746,0,0,0,8,7.5
4047,1.162,1.821,0,0,0,8,4.895
4047,1.531,2.763,0,0,0,8,5.095
4047,1.693,3.511,0,0,0,8,5.095
4047,1.749,4.761,0,0,0,8,4.795
4047,3.035,5.934,0,0,0,8,4.295
4047,1.449,6.819,0,0,0,8,4.595
4047,1.386,7.879,0,0,0,8,5.895
4047,1.407,8.609,0,0,0,8,9.9
4061,1.535,1.235,1,0,0,9,7.5
4061,1.75,2.019,1,0,0,9,4.895
4061,1.819,3.039,1,0,0,9,4.895
4061,2.126,4.173,1,0,0,9,4.695
4061,2.219,5.615,1,0,0,9,4.795
4061,2.295,6.635,1,0,0,9,4.395
4061,2.248,7.152,1,0,0,9,4.395
4061,2.303,8.306,1,0,0,9,4.395
4061,2.04,8.746,1,0,0,9,6.295
4068,1.621,0.192,0,0,0,8,5.495
4068,1.828,1.81,0,0,0,8,3.995
4068,1.491,2.59,0,0,0,8,10.9
4068,1.541,3.09,0,0,0,8,6.795
4068,2.116,3.56,0,0,0,8,5.895
4068,2.304,4.46,0,0,0,8,6.295
4068,2.25,5.556,0,0,0,8,4.595
4068,2.264,6.656,0,0,0,8,3.695
4068,2.303,7.425,0,0,0,8,4.295
4068,1.85,8.42,0,0,0,8,3.995
4068,1.57,8.6,0,0,0,8,5.895
4070,1.713,0.46,0,1,0,8,4.595
4070,2.379,0.772,0,1,0,8,7.4
4070,1.786,1.272,0,1,0,8,7.5
4070,1.783,2.135,0,1,0,8,4.895
4072,1.621,0.192,0,1,0,10,5.495
4072,1.591,0.555,0,1,0,10,4.595
4072,1.933,2.277,0,1,0,10,9.8
4072,1.963,2.919,0,1,0,10,7.5
4072,1.856,4.015,0,1,0,10,4.895
4072,1.819,4.035,0,1,0,10,5.095
4072,1.502,4.875,0,1,0,10,4.795
4072,2.137,5.71,0,1,0,10,4.795
4072,1.707,6.24,0,1,0,10,4.395
4072,2.353,7.067,0,1,0,10,4.395
4072,2.1,8.907,0,1,0,10,6.295
4098,1.987,0.788,0,0,0,8,6.795
4098,1.812,1.27,0,0,0,8,9.6
4098,1.902,2.27,0,0,0,8,11.7
4098,1.815,3.289,0,0,0,8,10
4098,2.249,4.27,0,0,0,8,8.2
4098,2.133,5.366,0,0,0,8,8.7
4098,2.086,6.558,0,0,0,8,7.9
4098,2.047,7.693,0,0,0,8,5.695
4098,2.392,8.751,0,0,0,8,5.795
4098,2.381,9.712,0,0,0,8,5.595
4098,2.381,10.828,0,0,0,8,6.195
4111,2.192,0.24,0,0,0,7,10
4111,2.735,0.82,0,0,0,7,8.2
4111,1.828,1.974,0,0,0,7,8.7
4111,2.113,3.474,0,0,0,7,5.695
4111,2.066,4.394,0,0,0,7,5.795
4111,2.015,4.534,0,0,0,7,5.595
4111,1.975,5.245,0,0,0,7,6.195
4117,1.586,1.624,0,0,0,9,6.795
4117,1.604,2.604,0,0,0,9,9.6
4117,1.59,3.566,0,0,0,9,11.7
4117,1.531,5.604,1,0,0,9,8.2
4117,1.389,6.426,1,0,0,9,8.7
4117,1.352,7.657,1,0,0,9,7.9
4117,1.89,9.03,1,0,0,9,5.695
4117,1.498,9.876,1,0,0,9,5.795
4117,1.468,10.78,1,0,0,9,5.595
4117,1.618,11.857,1,0,0,9,6.195
4118,1.376,0.675,0,0,0,9,4.995
4118,1.314,2.355,0,0,0,9,10
4118,1.007,2.875,0,0,0,9,8.2
4118,1.199,3.875,0,0,0,9,8.7
4118,1.443,4.947,0,0,0,9,7.9
4118,1.532,6.265,0,0,0,9,5.795
4118,1.609,7.38,0,0,0,9,5.595
4118,1.609,8.077,0,0,0,9,6.195
4135,1.744,0.701,1,1,0,11,8.2
4135,1.519,1.621,1,1,0,11,7.9
4135,1.637,2.736,1,1,0,11,5.695
4135,1.67,3.659,1,1,0,11,5.795
4135,1.609,3.679,1,1,0,11,5.595
4135,1.793,4.66,1,1,0,11,6.195
4138,1.933,1.058,0,0,0,8,9
4138,1.84,1.758,0,0,0,8,9.4
4138,1.856,2.398,0,0,0,8,5.795
4138,1.702,3.298,0,0,0,8,4.895
4138,2.126,4.678,0,0,0,8,4.995
4138,2.155,5.889,0,0,0,8,4.595
4138,2.177,6.908,0,0,0,8,4.195
4138,2.13,7.908,0,0,0,8,3.695
4138,2.303,9.008,0,0,0,8,3.695
4138,1.975,9.701,0,0,0,8,4.995
4141,1.836,0.923,0,0,0,9,4.995
4141,1.568,1.942,0,0,0,9,6.295
4141,1.966,2.844,0,0,0,9,9
4141,2.008,3.864,0,0,0,9,9.4
4141,2.041,4.94,0,0,0,9,5.795
4141,1.914,5.883,0,0,0,9,4.895
4141,2.129,6.979,0,0,0,9,4.995
4141,2.155,8.133,0,0,0,9,4.595
4141,2.095,9.556,0,0,0,9,4.195
4141,2.085,10.479,0,0,0,9,3.695
4141,1.984,11.594,0,0,0,9,3.695
4141,2.091,12.556,0,0,0,9,4.995
4143,1.828,0.8,0,0,0,11,9
4143,1.745,1.781,0,0,0,11,9.4
4143,2.021,2.762,0,0,0,11,5.795
4143,2.116,3.819,0,0,0,11,4.895
4143,1.727,4.873,0,0,0,11,4.995
4143,2.004,6.046,0,0,0,11,4.595
4143,2,7.219,1,0,0,11,4.195
4143,1.995,8.123,1,0,0,11,3.695
4143,1.974,9.027,1,0,0,11,3.695
4143,1.975,10.027,1,0,0,11,4.995
4155,2.058,1.75,0,0,0,8,4.895
4155,1.648,2.769,0,0,0,8,4.995
4155,2.269,3.942,0,0,0,8,4.595
4155,2.184,5.154,0,0,0,8,4.195
4155,2.098,6.115,0,0,0,8,3.695
4155,2.351,7.135,0,0,0,8,3.695
4155,2.074,8.116,0,0,0,8,4.995
4156,1.639,0.47,0,0,0,9,5.195
4156,2.035,1.393,0,0,0,9,4.895
4156,1.84,3.47,0,0,0,9,7.1
4156,1.972,4.21,0,0,0,9,5.795
4156,1.753,5.21,0,0,0,9,7.8
4156,2.008,6.71,0,0,0,9,4.195
4156,2.353,7.479,0,0,0,9,4.295
4156,2.862,8.614,0,0,0,9,6.495
4156,1.996,9.479,0,0,0,9,6.795
4158,2.069,1.154,0,0,0,10,7.8
4158,2.028,2.287,0,0,0,10,3.995
4158,1.786,2.377,0,0,0,10,8.298333
4158,1.819,2.452,0,0,0,10,9.5
4158,1.789,3.702,0,0,0,10,10.9
4158,2.557,4.683,0,0,0,10,11.6
4158,2.113,5.818,0,0,0,10,10.9
4158,1.437,5.978,0,0,0,10,7.9
4158,2.363,6.862,0,0,0,10,5.795
4158,1.687,7.632,0,0,0,10,6.295
4172,1.854,2.335,1,0,0,10,4.595
4172,0.802,2.74,1,0,0,10,4.995
4181,1.664,0.583,0,1,0,10,8.3
4181,1.96,0.963,0,1,0,10,9.3
4181,1.596,1.843,0,1,0,10,11
4181,1.838,2.996,0,1,0,10,10.1
4181,1.601,4.189,0,1,0,10,11.2
4181,0.998,5.246,0,1,0,10,9.7
4181,1.555,6.126,0,1,0,10,6.795
4181,1.504,6.446,0,1,0,10,5.795
4189,0.777,1.118,0,0,0,6,11.4
4189,1.539,2.041,0,0,0,6,11.8
4189,1.51,2.061,0,0,0,6,8.7
4189,1.26,2.525,0,0,0,6,6.795
4189,0.916,2.645,0,0,0,6,5.795
4209,0.893,0.115,0,1,0,7,5.595
4209,1.223,0.676,0,1,0,7,6.495
4209,1.455,1.41,0,1,0,7,9.3
4209,1.596,2.235,0,1,0,7,11
4209,1.605,2.571,0,1,0,7,10.1
4209,1.725,2.768,0,1,0,7,9.7
4221,2.493,0.64,0,0,0,11,8.3
4221,2.479,1.832,0,0,0,11,11.2
4221,1.672,2.64,0,0,0,11,9.3
4221,1.217,3.909,0,0,0,11,11
4221,1.591,4.755,0,0,0,11,10.1
4221,2.29,5.986,0,0,0,11,11.2
4221,2.113,7.332,0,0,0,11,14.6
4221,2.13,8.255,0,0,0,11,10.7
4221,2.04,9.121,0,0,0,11,7.9
4221,1.906,10.255,0,0,0,11,9.2
4263,1.713,0.89,0,0,0,8,4.295
4263,2.261,1.986,0,0,0,8,5.695
4263,2.298,3.025,0,0,0,8,8.6
4263,2.074,3.852,0,0,0,8,9.3
4263,2.293,5.383,0,0,0,8,7.4
4263,1.278,6.355,0,0,0,8,9.5
4263,1.526,7.075,0,0,0,8,9.2
4263,1.756,8.248,0,0,0,8,8.7
4263,1.8,9.19,0,0,0,8,7.3
4263,1.872,10.286,0,0,0,8,6.195
4263,1.906,11.267,0,0,0,8,6.9
4266,2.058,1.5,0,0,1,9,4.895
4266,2.227,2.481,1,0,1,9,6.395
4266,2.068,3.981,1,0,1,9,6.195
4273,1.882,0.962,0,0,1,6,6.095
4273,1.892,1.922,0,0,1,6,7.9
4273,1.923,2.922,0,0,1,6,4.895
4273,1.887,3.922,0,0,1,6,6.395
4273,1.857,4.582,0,0,1,6,8.1
4273,1.238,4.732,0,0,1,6,7.8
4273,1.351,5.372,0,0,1,6,7.6
4273,1.947,5.732,0,0,1,6,6.195
4273,1.504,6.032,0,0,1,6,5.095
4313,1.526,0.03,1,1,0,8,7.8
4313,1.42,0.486,1,1,0,8,7.6
4313,1.896,1.868,1,1,0,8,5.095
4313,1.694,2.753,1,1,0,8,6.695
4314,2.274,1.038,0,1,0,7,6.395
4314,1.502,2.115,0,1,0,7,8.1
4314,1.393,3.269,0,1,0,7,7.8
4314,1.656,4.349,0,1,0,7,7.6
4314,1.555,5.236,0,1,0,7,7.3
4314,1.609,6.293,0,1,0,7,6.195
4314,1.56,7.409,0,1,0,7,6.9
4322,2.328,0.788,0,0,1,8,6.9
4322,2.154,1.428,0,0,1,8,8.1
4322,1.657,2.238,0,0,1,8,4.095
4322,2.76,3.278,0,0,1,8,4.895
4322,2.377,4.278,0,0,1,8,5.495
4322,2.173,5.234,0,0,1,8,5.495
4322,2.131,6.314,0,0,1,8,4.895
4322,1.927,7.814,0,0,1,8,4.095
4324,1.461,0.048,1,1,0,9,6.9
4324,2.184,1.992,1,1,0,9,4.895
4324,2.275,3.124,1,1,0,9,5.495
4324,2.157,3.844,1,1,0,9,5.495
4324,2.849,5.13,1,1,0,9,4.895
4324,2.58,6.265,1,1,0,9,4.795
4324,2.689,7.13,1,1,0,9,4.395
4324,2.634,7.99,1,1,0,9,4.095
4333,2.148,1.607,0,0,0,10,6.9
4333,1.786,2.569,0,0,0,10,8.1
4333,1.75,3.617,0,0,0,10,4.095
4333,1.819,4.559,0,0,0,10,4.895
4333,2.248,5.617,0,0,0,10,5.495
4333,2.244,6.713,0,0,0,10,5.495
4333,1.847,7.833,0,0,0,10,4.895
4333,1.883,8.814,0,0,0,10,4.795
4333,1.878,10.102,0,0,0,10,4.395
4333,1.674,10.948,0,0,0,10,4.095
4342,1.987,0.48,0,0,0,10,5.295
4342,1.645,1.461,0,0,0,10,6.9
4342,2.519,6.398,1,0,0,10,5.495
4342,2.719,7.609,1,0,0,10,4.895
4342,2.459,8.609,1,0,0,10,4.795
4349,1.586,0.285,0,0,0,9,5.795
4349,1.532,0.505,0,0,0,9,7.9
4349,1.455,1.723,0,0,0,9,6.595
4349,2.001,1.973,0,0,0,9,6.795
4349,1.707,4.455,0,0,0,9,4.295
4349,1.842,5.378,0,0,0,9,3.795
4349,2.122,6.198,0,0,0,9,3.295
4349,1.57,7.018,0,0,0,9,4.095
4384,2.859,0.096,0,0,0,9,4.495
4384,1.532,1.039,0,0,0,9,8.8
4384,1.59,1.726,1,0,0,9,9.5
4384,1.969,3.128,1,0,0,9,9.9
4384,1.684,4.282,1,0,0,9,9.3
4384,2.625,5.724,1,0,0,9,5.195
4384,2.583,6.024,1,0,0,9,3.795
4385,0.708,1.536,0,0,0,8,4.495
4385,1.47,2.632,0,0,0,8,4.095
4385,1.618,3.177,0,0,0,8,4.395
4401,1.361,0.162,0,0,0,10,8.3
4401,1.576,0.617,0,0,0,10,7.8
4401,1.433,0.837,1,0,0,10,7.8
4401,0.75,1.027,1,0,0,10,6.195
4401,1.707,2.105,1,0,0,10,5.195
4401,1.372,2.325,1,0,0,10,4.495
4401,3.729,3.042,1,0,0,10,4.095
4401,2.056,4.042,1,0,0,10,4.395
4421,2.219,5.467,1,0,0,9,4.995
4421,2.328,7.057,1,0,0,9,10
4427,1.933,0.701,0,0,0,11,8.6
4427,2.115,0.999,1,0,0,11,10.1
4427,2.841,1.022,1,0,0,11,7.9
4427,2.819,1.172,1,0,0,11,5.995
4427,3.426,1.802,1,0,0,11,3.695
4427,3.146,2.657,1,0,0,11,5.895
4427,3.001,3.676,1,0,0,11,6.9
4435,1.966,0.276,0,0,0,9,5.395
4435,1.293,0.893,0,0,0,9,6.9
4435,2.52,1.729,0,0,0,9,10.1
4435,1.632,1.762,0,0,0,9,7.9
4446,1.877,1.52,0,0,0,9,5.795
